source,type,target,provider,account_id,tech_family
autoscaler-libera-light.grabdata.info.,A,dualstack.libera-light-bootstrap-872216735.ap-southeast-1.elb.amazonaws.com.,AWS,,
dev.grabds.info.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
presto-317.staging.data-engineering.myteksi.net.,A,ingress.stg-presto-eks-1.staging.data-engineering.myteksi.net.,AWS,,
ankit-head.dev.grabds.info.,A,dualstack.internal-a836ae243205711e8a4310671e315a7c-1513453511.ap-southeast-1.elb.amazonaws.com.,AWS,,
nguyen-head.dev.grabds.info.,A,dualstack.internal-a836ae243205711e8a4310671e315a7c-1513453511.ap-southeast-1.elb.amazonaws.com.,AWS,,
nguyen-tensorboard.dev.grabds.info.,A,dualstack.internal-a836ae243205711e8a4310671e315a7c-1513453511.ap-southeast-1.elb.amazonaws.com.,AWS,,
clickhouse-stg.dev.grabds.info.,A,dualstack.internal-ae850d6876e0f11e8a52d02adea28bb5-383849756.ap-southeast-1.elb.amazonaws.com.,AWS,,
spark-notebook-akilesh.dev.grabds.info.,A,dualstack.internal-a836ae243205711e8a4310671e315a7c-1513453511.ap-southeast-1.elb.amazonaws.com.,AWS,,
stage.libera.info.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
spark-notebook-dmitry.dev.grabds.info.,A,dualstack.internal-a836ae243205711e8a4310671e315a7c-1513453511.ap-southeast-1.elb.amazonaws.com.,AWS,,
grabds.com.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
tf-ankur.dev.grabds.info.,A,dualstack.internal-a836ae243205711e8a4310671e315a7c-1513453511.ap-southeast-1.elb.amazonaws.com.,AWS,,
xinxu-head.dev.grabds.info.,A,dualstack.internal-a836ae243205711e8a4310671e315a7c-1513453511.ap-southeast-1.elb.amazonaws.com.,AWS,,
kong-admin.dev.grabds.info.,A,dualstack.internal-a5ae6d2e8573311e89a6c062cd39c5ed-1114753073.ap-southeast-1.elb.amazonaws.com.,AWS,,
kube-api-stg.dev.grabds.info.,A,dualstack.internal-api-stg-k8s-local-7uf06b-58878240.ap-southeast-1.elb.amazonaws.com.,AWS,,
y35m6g27y5yg.dev.grabds.info.,CNAME,gv-s6sv6mquvlmqeb.dv.googlehosted.com,AWS,,
market-view-ingress-lb.ingress.prd.grabds.com.,A,aea70d842f48711e99e070a09638f93b-19f55cc4e31524e4.elb.ap-southeast-1.amazonaws.com.,AWS,,
kube-api.grabds.com.,A,dualstack.internal-api-prd-k8s-local-s63fcb-1324011029.ap-southeast-1.elb.amazonaws.com.,AWS,,
kube-dashboard.grabds.com.,A,dualstack.internal-adc77aca337c911e888f902eefe3a583-1659933319.ap-southeast-1.elb.amazonaws.com.,AWS,,
b-3.kafka.prd.grabds.com.,CNAME,b-6.kafka-ds-sg-02-pr.55gyw2.c4.kafka.ap-southeast-1.amazonaws.com,AWS,,
b-2.kafka.prd.grabds.com.,CNAME,b-4.kafka-ds-sg-02-pr.55gyw2.c4.kafka.ap-southeast-1.amazonaws.com,AWS,,
demo.grab.info.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
market-store-ingress-lb.ingress.stg.grabds.com.,A,ac9433ed2ff1211eaaa57068bd28b7b4-593346197b81c578.elb.ap-southeast-1.amazonaws.com.,AWS,,
libera-demo-v1.grab.info.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
dev.k8s.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
grabds.lol.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
demo.grab.info.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
tis-data.info.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
b-1.kafka.prd.grabds.com.,CNAME,b-1.kafka-ds-sg-02-pr.55gyw2.c4.kafka.ap-southeast-1.amazonaws.com,AWS,,
tis-data.grab.com.,NS,"ns-396.awsdns-49.com.,ns-812.awsdns-37.net.,ns-1516.awsdns-61.org.,ns-1661.awsdns-15.co.uk.",AWS,,
alpaca-chimera.tis-data.grab.com.,NS,"ns-1827.awsdns-36.co.uk,ns-265.awsdns-33.com,ns-1419.awsdns-49.org,ns-696.awsdns-23.net",AWS,,
chimera.tis-data.grab.com.,NS,"ns-1271.awsdns-30.org,ns-377.awsdns-47.com,ns-1884.awsdns-43.co.uk,ns-789.awsdns-34.net",AWS,,
grabfood-chimera.tis-data.grab.com.,NS,"ns-1137.awsdns-14.org,ns-1537.awsdns-00.co.uk,ns-665.awsdns-19.net,ns-290.awsdns-36.com",AWS,,
k8s.tis-data.grab.com.,NS,"ns-360.awsdns-45.com,ns-560.awsdns-06.net,ns-1237.awsdns-26.org,ns-1602.awsdns-08.co.uk",AWS,,
b-1.kafka.dev.grabds.com.,CNAME,b-1.kafka-ds-sg-05-de.kochma.c4.kafka.ap-southeast-1.amazonaws.com,AWS,,
b-1.kafka.stg.grabds.com.,CNAME,b-2.kafka-ds-sg-06-st.yal5b6.c4.kafka.ap-southeast-1.amazonaws.com,AWS,,
presto-test.tis-data.grab.com.,CNAME,a72ae1f6d666911e9920b02016845fe4-d7099a4bb81739fe.elb.ap-southeast-1.amazonaws.com,AWS,,
zebra-chimera.tis-data.grab.com.,NS,"ns-1479.awsdns-56.org,ns-285.awsdns-35.com,ns-856.awsdns-43.net,ns-1557.awsdns-02.co.uk",AWS,,
k8s.tis-data.grab.com.,NS,"ns-360.awsdns-45.com.,ns-1602.awsdns-08.co.uk.,ns-1237.awsdns-26.org.,ns-560.awsdns-06.net.",AWS,,
b-3.kafka.dev.grabds.com.,CNAME,b-4.kafka-ds-sg-05-de.kochma.c4.kafka.ap-southeast-1.amazonaws.com,AWS,,
chimera.tis-data.grab.com.,NS,"ns-377.awsdns-47.com.,ns-1884.awsdns-43.co.uk.,ns-789.awsdns-34.net.,ns-1271.awsdns-30.org.",AWS,,
whitelistbot.tis-data.grab.com.,CNAME,whitelistbot-new-571926896.ap-southeast-1.elb.amazonaws.com,AWS,,
\052.extsvc.k8s.tis-data.grab.com.,CNAME,ac83a680d45ba11e9ae9c0605ddf2122-292b062790fb8ad8.elb.ap-southeast-1.amazonaws.com,AWS,,
\052.svc.tis-data.info.,A,svc.tis-data.info.,AWS,,
grabfood-chimera.tis-data.grab.com.,NS,"ns-665.awsdns-19.net.,ns-290.awsdns-36.com.,ns-1137.awsdns-14.org.,ns-1537.awsdns-00.co.uk.",AWS,,
alpaca-chimera.tis-data.grab.com.,NS,"ns-696.awsdns-23.net.,ns-265.awsdns-33.com.,ns-1827.awsdns-36.co.uk.,ns-1419.awsdns-49.org.",AWS,,
\052.svcb.k8s.tis-data.grab.com.,CNAME,acf6073dd2db211e9a1a60a9ce7bcf5d-356e9150311b0831.elb.ap-southeast-1.amazonaws.com,AWS,,
zebra-chimera.tis-data.grab.com.,NS,"ns-856.awsdns-43.net.,ns-1479.awsdns-56.org.,ns-285.awsdns-35.com.,ns-1557.awsdns-02.co.uk.",AWS,,
\052.mesos.tis-data.info.,A,mesos.tis-data.info.,AWS,,
coban.stg-myteksi.com.,NS,"ns-402.awsdns-50.com.,ns-1968.awsdns-54.co.uk.,ns-1464.awsdns-55.org.,ns-655.awsdns-17.net.",AWS,,
kibana.chimera.tis-data.grab.com.,CNAME,vpc-chimera-prod-es-gxp6pvdm52jlba2wkabyt5vsaa.ap-southeast-1.es.amazonaws.com/_plugin/kibana/,AWS,,
\052.extsvc.chimera.tis-data.grab.com.,CNAME,ac9a5cac64ef311e9920b02016845fe4-9c4490c9a677544d.elb.ap-southeast-1.amazonaws.com,AWS,,
es.chimera.tis-data.grab.com.,CNAME,vpc-chimera-prod-es-gxp6pvdm52jlba2wkabyt5vsaa.ap-southeast-1.es.amazonaws.com,AWS,,
stg-leopard.coban.stg-myteksi.com.,NS,"ns-871.awsdns-44.net,ns-1722.awsdns-23.co.uk,ns-1139.awsdns-14.org,ns-267.awsdns-33.com",AWS,,
coban.myteksi.net.,NS,"ns-137.awsdns-17.com.,ns-1825.awsdns-36.co.uk.,ns-1396.awsdns-46.org.,ns-845.awsdns-41.net.",AWS,,
b-2.kafka.stg.grabds.com.,CNAME,b-3.kafka-ds-sg-06-st.yal5b6.c4.kafka.ap-southeast-1.amazonaws.com,AWS,,
\052.svcb.alpaca-chimera.tis-data.grab.com.,CNAME,ab0fa7e82627411eaa7550a3dd14c989-95d536213a55317b.elb.ap-southeast-1.amazonaws.com,AWS,,
\052.svcb.chimera.tis-data.grab.com.,CNAME,a29969b7e622d11eabf4606cc6b93b55-53bbf1f4fb4602bc.elb.ap-southeast-1.amazonaws.com,AWS,,
b-3.kafka.stg.grabds.com.,CNAME,b-7.kafka-ds-sg-06-st.yal5b6.c4.kafka.ap-southeast-1.amazonaws.com,AWS,,
stg-leopard.coban.stg-myteksi.com.,NS,"ns-1139.awsdns-14.org.,ns-1722.awsdns-23.co.uk.,ns-267.awsdns-33.com.,ns-871.awsdns-44.net.",AWS,,
seantest.com.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
kafka-grablink.stg-leopard.coban.stg-myteksi.com.,A,stg-leopard--grablink-nlb-e3bb92b41b11a74f.elb.ap-southeast-1.amazonaws.com.,AWS,,
test.seantest.com.,A,dualstack.test-elb-1384564641.ap-southeast-1.elb.amazonaws.com.,AWS,,
seantest.com.,NS,"ns-1877.awsdns-42.co.uk.,ns-302.awsdns-37.com.,ns-1421.awsdns-49.org.,ns-739.awsdns-28.net.",AWS,,
test.seantest.com.,A,dualstack.test-elb-1384564641.ap-southeast-1.elb.amazonaws.com.,AWS,,
apex.local.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
pops.grab.com.,NS,"ns-1171.awsdns-18.org.,ns-2027.awsdns-61.co.uk.,ns-627.awsdns-14.net.,ns-274.awsdns-34.com.",AWS,,
campaigns.crm.mkt.grab.com.,NS,"ns-1197.awsdns-21.org.,ns-2023.awsdns-60.co.uk.,ns-425.awsdns-53.com.,ns-954.awsdns-55.net.",AWS,,
sftp.grab.com.,NS,"ns-1684.awsdns-18.co.uk.,ns-775.awsdns-32.net.,ns-1500.awsdns-59.org.,ns-472.awsdns-59.com.",AWS,,
sftp.pops.grab.com.,CNAME,s-98f51dd0e1b04b358.server.transfer.ap-southeast-1.amazonaws.com,AWS,,
spartan.stg-myteksi.com.,NS,"ns-1847.awsdns-38.co.uk.,ns-215.awsdns-26.com.,ns-1331.awsdns-38.org.,ns-854.awsdns-42.net.",AWS,,
spartan.myteksi.net.,NS,"ns-1668.awsdns-16.co.uk.,ns-1352.awsdns-41.org.,ns-789.awsdns-34.net.,ns-82.awsdns-10.com.",AWS,,
grab-aws.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
grabpay.com.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
grab-eks.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
it.grab.com.,NS,"ns-1849.awsdns-39.co.uk.,ns-931.awsdns-52.net.,ns-398.awsdns-49.com.,ns-1073.awsdns-06.org.",AWS,,
apps.it.grab.com.,CNAME,dag-launcher-prod-5603529.ap-southeast-1.elb.amazonaws.com,AWS,,
dag.it.grab.com.,CNAME,dag-admin-prod-2055203877.ap-southeast-1.elb.amazonaws.com,AWS,,
sftp.campaigns.crm.mkt.grab.com.,CNAME,s-1fcba8ce91bf4c938.server.transfer.ap-southeast-1.amazonaws.com,AWS,,
jira.it.grab.com.,CNAME,Upgrade-2020H1-1719621895.ap-southeast-1.elb.amazonaws.com,AWS,,
vjdr5spwmdgv.it.grab.com.,CNAME,gv-6lmw66mvsn2d5v.dv.googlehosted.com,AWS,,
corp-it.grab.com.,NS,"ns-1519.awsdns-61.org.,ns-111.awsdns-13.com.,ns-655.awsdns-17.net.,ns-1730.awsdns-24.co.uk.",AWS,,
ext.grab.com.,NS,"ns-1995.awsdns-57.co.uk.,ns-1302.awsdns-34.org.,ns-7.awsdns-00.com.,ns-731.awsdns-27.net.",AWS,,
it.stg-myteksi.com.,NS,"ns-2024.awsdns-61.co.uk.,ns-4.awsdns-00.com.,ns-1472.awsdns-56.org.,ns-593.awsdns-10.net.",AWS,,
gametize.it.stg-myteksi.com.,CNAME,d19z71onpk80dc.cloudfront.net,AWS,,
contents.gametize.it.stg-myteksi.com.,CNAME,d3ix3p8lo6ye4z.cloudfront.net,AWS,,
it.tpirent.com.,NS,"ns-1221.awsdns-24.org.,ns-495.awsdns-61.com.,ns-579.awsdns-08.net.,ns-1740.awsdns-25.co.uk.",AWS,,
voice.grabtaxi.com.,NS,"ns-497.awsdns-62.com.,ns-1310.awsdns-35.org.,ns-1942.awsdns-50.co.uk.,ns-688.awsdns-22.net.",AWS,,
b-2.kafka.dev.grabds.com.,CNAME,b-2.kafka-ds-sg-05-de.kochma.c4.kafka.ap-southeast-1.amazonaws.com,AWS,,
as.it.stg-myteksi.com.,CNAME,as-437762549.ap-southeast-1.elb.amazonaws.com,AWS,,
nacportal.grab.com.,NS,"ns-381.awsdns-47.com.,ns-1463.awsdns-54.org.,ns-690.awsdns-22.net.,ns-1981.awsdns-55.co.uk.",AWS,,
2.10.in-addr.arpa.,NS,"ns-1312.awsdns-36.org.,ns-638.awsdns-15.net.,ns-433.awsdns-54.com.,ns-1830.awsdns-36.co.uk.",AWS,,
gts.myteksi.net.,NS,"ns-730.awsdns-27.net.,ns-1423.awsdns-49.org.,ns-488.awsdns-61.com.,ns-1578.awsdns-05.co.uk.",AWS,,
_a80a966032a7eb9bdc9e96293fba3254.supernova.ext.grab.com.,CNAME,64B9CA636010C6E76D7C6C5BDCD021CF.EB082E1B653554A8BD03F264D2D05B18.cf15bbd5276db26.comodoca.com,AWS,,
duo-wiki.it.stg-myteksi.com.,CNAME,duo-test-1554237493.ap-southeast-1.elb.amazonaws.com,AWS,,
duo-jira.it.stg-myteksi.com.,CNAME,duo-test-1554237493.ap-southeast-1.elb.amazonaws.com,AWS,,
admin.gametize.it.stg-myteksi.com.,CNAME,gametize-poc-admin-1034838465.ap-southeast-1.elb.amazonaws.com,AWS,,
api.gametize.it.stg-myteksi.com.,CNAME,gametize-poc-admin-1034838465.ap-southeast-1.elb.amazonaws.com,AWS,,
itsm-relay.it.stg-myteksi.com.,A,dualstack.itsm-devt-relay-b691d0908a7395b8.elb.ap-southeast-1.amazonaws.com.,AWS,,
gitlab-duo.it.stg-myteksi.com.,CNAME,gitlab-duo-ldap-tester-793839516.ap-southeast-1.elb.amazonaws.com,AWS,,
test-k8s-priv.data-platform.myteksi.net.,NS,"ns-1871.awsdns-41.co.uk.,ns-1427.awsdns-50.org.,ns-760.awsdns-31.net.,ns-237.awsdns-29.com.",AWS,,
test.k8s.data-platform.myteksi.net.,NS,"ns-1239.awsdns-26.org.,ns-143.awsdns-17.com.,ns-1974.awsdns-54.co.uk.,ns-637.awsdns-15.net.",AWS,,
tst1.grabtaxi.io.,NS,"ns-1622.awsdns-10.co.uk.,ns-1389.awsdns-45.org.,ns-320.awsdns-40.com.,ns-976.awsdns-58.net.",AWS,,
local.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
dev.data-platform.myteksi.net.,NS,"ns-104.awsdns-13.com.,ns-733.awsdns-27.net.,ns-1087.awsdns-07.org.,ns-1879.awsdns-42.co.uk.",AWS,,
play.data-platform.myteksi.net.,NS,"ns-1328.awsdns-38.org.,ns-605.awsdns-11.net.,ns-2007.awsdns-58.co.uk.,ns-119.awsdns-14.com.",AWS,,
segp.data-platform.myteksi.net.,NS,"ns-227.awsdns-28.com.,ns-1616.awsdns-10.co.uk.,ns-1253.awsdns-28.org.,ns-691.awsdns-22.net.",AWS,,
pi.data-platform.myteksi.net.,NS,"ns-566.awsdns-06.net.,ns-1807.awsdns-33.co.uk.,ns-1287.awsdns-32.org.,ns-507.awsdns-63.com.",AWS,,
data-platform.myteksi.net.,NS,"ns-676.awsdns-20.net.,ns-1576.awsdns-05.co.uk.,ns-239.awsdns-29.com.,ns-1216.awsdns-24.org.",AWS,,
segp.data-platform.myteksi.net.,NS,"ns-227.awsdns-28.com.,ns-1616.awsdns-10.co.uk.,ns-1253.awsdns-28.org.,ns-691.awsdns-22.net.",AWS,,
data-tech.myteksi.net.,NS,"ns-172.awsdns-21.com.,ns-1511.awsdns-60.org.,ns-647.awsdns-16.net.,ns-1775.awsdns-29.co.uk.",AWS,,
segp.data-tech.myteksi.net.,NS,"ns-435.awsdns-54.com.,ns-1618.awsdns-10.co.uk.,ns-1110.awsdns-10.org.,ns-628.awsdns-14.net.",AWS,,
segp.myteksi.net.,NS,"ns-703.awsdns-23.net.,ns-1926.awsdns-48.co.uk.,ns-1295.awsdns-33.org.,ns-481.awsdns-60.com.",AWS,,
segp.data-tech.myteksi.net.,NS,"ns-435.awsdns-54.com.,ns-1618.awsdns-10.co.uk.,ns-1110.awsdns-10.org.,ns-628.awsdns-14.net.",AWS,,
pi-prd-cadence-fargate.local.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
pi-stg-cadence-fargate.local.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
corp.grabpay.com.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
ginvest.kafka.prd.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
local.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
tsetsefly.com.,NS,"ns-1877.awsdns-42.co.uk.,ns-487.awsdns-60.com.,ns-969.awsdns-57.net.,ns-1482.awsdns-57.org.",AWS,,
local.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
ginvest.kafka.stg.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
grab-aws.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
grab-aws.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
grab-aws.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
grab-sure.com.,NS,"ns-1436.awsdns-51.org.,ns-610.awsdns-12.net.,ns-263.awsdns-32.com.,ns-1754.awsdns-27.co.uk.",AWS,,
_domainconnect.grab-sure.com.,CNAME,_domainconnect.gd.domaincontrol.com.,AWS,,
cp1.grab-sure.com.,NS,"ns-1440.awsdns-52.org,ns-1814.awsdns-34.co.uk,ns-507.awsdns-63.com,ns-928.awsdns-52.net",AWS,,
inner-master.stg.grab-aws.net.,CNAME,ELB-JV-STG-K8SMASTER-28e6c4ed011902cf.elb.ap-southeast-1.amazonaws.com,AWS,,
stg.grab-sure.com.,NS,"ns-1051.awsdns-03.org,ns-1837.awsdns-37.co.uk,ns-316.awsdns-39.com,ns-515.awsdns-00.net",AWS,,
msc.aws-dev.grab-sure.com.,CNAME,ELB-JV-DEV-WAN-c981c642185cdda9.elb.ap-southeast-1.amazonaws.com,AWS,,
k8smaster.aws-dev.grab-sure.com.,CNAME,ELB-JV-DEV-WAN-c981c642185cdda9.elb.ap-southeast-1.amazonaws.com,AWS,,
\052.aws-dev.grab-sure.com.,CNAME,ELB-JV-DEV-WAN-c981c642185cdda9.elb.ap-southeast-1.amazonaws.com,AWS,,
nereus.aws-dev.grab-sure.com.,CNAME,ELB-JV-DEV-WAN-c981c642185cdda9.elb.ap-southeast-1.amazonaws.com,AWS,,
prom-tiller.aws-dev.grab-sure.com.,CNAME,ELB-JV-DEV-WAN-c981c642185cdda9.elb.ap-southeast-1.amazonaws.com,AWS,,
dev-harbor.aws-dev.grab-sure.com.,CNAME,ELB-JV-DEV-WAN-HARBOR-e05d652a1d1c82a4.elb.ap-southeast-1.amazonaws.com,AWS,,
stg-grabpay.com.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
grab-eks.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
grab-eks.net.,NS,"ns-1536.awsdns-00.co.uk.,ns-0.awsdns-00.com.,ns-1024.awsdns-00.org.,ns-512.awsdns-00.net.",AWS,,
grabsecurity.com.,NS,"ns-1682.awsdns-18.co.uk.,ns-176.awsdns-22.com.,ns-1058.awsdns-04.org.,ns-1003.awsdns-61.net.",AWS,,
aws.grabsecurity.com.,NS,"ns-1930.awsdns-49.co.uk.,ns-1369.awsdns-43.org.,ns-555.awsdns-05.net.,ns-51.awsdns-06.com.",AWS,,
stg-gateway.grab-sure.com.,CNAME,elb-jv-stg-nginx-1770587680.ap-southeast-1.elb.amazonaws.com.,AWS,,
stg-insurance.grab-sure.com.,CNAME,elb-jv-stg-nginx-1770587680.ap-southeast-1.elb.amazonaws.com.,AWS,,
stg-insurance-src.grab-sure.com.,CNAME,elb-jv-stg-nginx-1770587680.ap-southeast-1.elb.amazonaws.com.,AWS,,
ssdlc.grabsecurity.com.,NS,"ns-296.awsdns-37.com.,ns-922.awsdns-51.net.,ns-1082.awsdns-07.org.,ns-1745.awsdns-26.co.uk.",AWS,,
subdomain.grabsecurity.com.,NS,"ns-999.awsdns-60.net,ns-479.awsdns-59.com,ns-1054.awsdns-03.org,ns-1979.awsdns-55.co.uk",AWS,,
sohail.grabsecurity.com.,CNAME,dibirexit.cloudfront.net,AWS,,
stg-grabsecurity.com.,NS,"ns-1637.awsdns-12.co.uk.,ns-753.awsdns-30.net.,ns-31.awsdns-03.com.,ns-1408.awsdns-48.org.",AWS,,
sohail.test-k8s.data-platform.myteksi.net.,NS,"ns-1356.awsdns-41.org.,ns-659.awsdns-18.net.,ns-1659.awsdns-15.co.uk.,ns-199.awsdns-24.com.",AWS,,
test-poc-443.grab-sure.com.,CNAME,test-817913846.ap-northeast-1.elb.amazonaws.com.,AWS,,
fakedomain.to.test.sentinel.,NS,"ns-1639.awsdns-12.co.uk.,ns-1129.awsdns-13.org.,ns-861.awsdns-43.net.,ns-204.awsdns-25.com.",AWS,,
\052.dev-jupyter.grabsecurity.com.,A,dualstack.internal-a829f374acf8611e9ad4506c27ce182e-215961989.ap-southeast-1.elb.amazonaws.com.,AWS,,
sentinel.grabsecurity.com.,A,dualstack.internal-a71ce69099e2a11e9bc29023401cf5b1-1279136131.ap-southeast-1.elb.amazonaws.com.,AWS,,
mirador-stg.grabsecurity.com.,CNAME,https://vpc-mirador-ytqcdueyaubok54fzif4h4g2wy.ap-southeast-1.es.amazonaws.com,AWS,,
velociraptor.grabsecurity.com.,A,dualstack.internal-a5d38eef9593411eaadd502c2f7893f1-484038830.ap-southeast-1.elb.amazonaws.com.,AWS,,
polaris.infosec-k8s.stg-grabsecurity.com.,CNAME,infosec-k8s.stg-grabsecurity.com.,AWS,,
prometheus.infosec-k8s.stg-grabsecurity.com.,CNAME,infosec-k8s.stg-grabsecurity.com.,AWS,,
prom.infosec-k8s.stg-grabsecurity.com.,CNAME,infosec-k8s.stg-grabsecurity.com.,AWS,,
ingress.infosec-k8s.stg-grabsecurity.com.,CNAME,infosec-k8s.stg-grabsecurity.com,AWS,,
cortex.infosec-k8s.stg-grabsecurity.com.,CNAME,infosec-k8s.stg-grabsecurity.com.,AWS,,
kubeopsview.infosec-k8s.stg-grabsecurity.com.,CNAME,infosec-k8s.stg-grabsecurity.com,AWS,,
thehive.infosec-k8s.stg-grabsecurity.com.,CNAME,infosec-k8s.stg-grabsecurity.com.,AWS,,
metrics-nginx.ingress.infosec-k8s.stg-grabsecurity.com.,CNAME,infosec-k8s.stg-grabsecurity.com,AWS,,
kube2iam.infosec-k8s.stg-grabsecurity.com.,CNAME,infosec-k8s.stg-grabsecurity.com,AWS,,
dev-eks.stg-grabsecurity.com.,CNAME,https://6F68BE44FC461A4C6613846A35A71B63.sk1.ap-southeast-1.eks.amazonaws.com,AWS,,
sdafads.fakedomain.to.test.sentinel.,CNAME,dsajfh.adsfads.com,AWS,,
loadtest.grabtaxi.io.,NS,"ns-272.awsdns-34.com.,ns-1335.awsdns-38.org.,ns-1560.awsdns-03.co.uk.,ns-1016.awsdns-63.net.",AWS,,
awsconfigtest.com.,NS,"ns-698.awsdns-23.net.,ns-330.awsdns-41.com.,ns-1399.awsdns-46.org.,ns-1874.awsdns-42.co.uk.",AWS,,
ads.grab.com.,NS,"ns-312.awsdns-39.com.,ns-1219.awsdns-24.org.,ns-514.awsdns-00.net.,ns-2000.awsdns-58.co.uk.",AWS,,
data-platform.myteksi.net.,NS,"ns-573.awsdns-07.net.,ns-1789.awsdns-31.co.uk.,ns-289.awsdns-36.com.,ns-1482.awsdns-57.org.",AWS,,
bali.data-platform.myteksi.net.,NS,"ns-1736.awsdns-25.co.uk,ns-410.awsdns-51.com,ns-782.awsdns-33.net,ns-1099.awsdns-09.org",AWS,,
testsidharth.awsconfigtest.com.,CNAME,d092dcckjwefasdflkj.cloudfront.net,AWS,,
authn.concedo.data-platform.myteksi.net.,CNAME,a2ef17f539d7811e9a277066ce9abb9d-2088288461.ap-southeast-1.elb.amazonaws.com,AWS,,
concedo.data-platform.myteksi.net.,CNAME,a914d73c79d8211e9a277066ce9abb9d-481895572.ap-southeast-1.elb.amazonaws.com,AWS,,
go-ovo.data-platform.myteksi.net.,CNAME,a9cd4da695a9711e9a141020e09bad68-1236938352.ap-southeast-1.elb.amazonaws.com,AWS,,
logger.concedo.data-platform.myteksi.net.,CNAME,ab5d4b71b81d511e98e54061f3f38a73-878585351.ap-southeast-1.elb.amazonaws.com.,AWS,,
authz.concedo.data-platform.myteksi.net.,CNAME,afd1d4bf09d7911e9a277066ce9abb9d-731547424.ap-southeast-1.elb.amazonaws.com,AWS,,
